Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.12260000E+002  0.99983304E+000 -0.74981624E-003  0.36511809E-002  0.37273780E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48512089E+000  0.51471215E+000  0.99983304E+000 -0.29591261E-001
  0.12262500E+002  0.99983304E+000 -0.17072652E-003  0.37236506E-002  0.37275624E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48546124E+000  0.51437180E+000  0.99983304E+000 -0.28910565E-001
  0.12265000E+002  0.99983304E+000  0.41261224E-003  0.37048303E-002  0.37277361E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48580177E+000  0.51403127E+000  0.99983304E+000 -0.28229497E-001
  0.12267500E+002  0.99983304E+000  0.98589444E-003  0.35951694E-002  0.37278990E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48614249E+000  0.51369055E+000  0.99983304E+000 -0.27548065E-001
  0.12270000E+002  0.99983304E+000  0.15350590E-002  0.33973459E-002  0.37280512E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48648338E+000  0.51334966E+000  0.99983304E+000 -0.26866279E-001
  0.12272500E+002  0.99983304E+000  0.20466343E-002  0.31162009E-002  0.37281926E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48682445E+000  0.51300859E+000  0.99983304E+000 -0.26184147E-001
  0.12275000E+002  0.99983304E+000  0.25080689E-002  0.27586200E-002  0.37283232E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48716568E+000  0.51266736E+000  0.99983304E+000 -0.25501679E-001
  0.12277500E+002  0.99983304E+000  0.29080398E-002  0.23333652E-002  0.37284432E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48750708E+000  0.51232596E+000  0.99983304E+000 -0.24818885E-001
  0.12280000E+002  0.99983304E+000  0.32367300E-002  0.18508598E-002  0.37285525E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48784863E+000  0.51198441E+000  0.99983304E+000 -0.24135775E-001
  0.12282500E+002  0.99983304E+000  0.34860704E-002  0.13229329E-002  0.37286511E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48819034E+000  0.51164270E+000  0.99983304E+000 -0.23452359E-001
  0.12285000E+002  0.99983304E+000  0.36499374E-002  0.76252961E-003  0.37287390E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48853220E+000  0.51130085E+000  0.99983304E+000 -0.22768649E-001
  0.12287500E+002  0.99983304E+000  0.37243037E-002  0.18339324E-003  0.37288164E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48887419E+000  0.51095885E+000  0.99983304E+000 -0.22084655E-001
  0.12290000E+002  0.99983304E+000  0.37073376E-002 -0.40027158E-003  0.37288831E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48921633E+000  0.51061672E+000  0.99983304E+000 -0.21400389E-001
  0.12292500E+002  0.99983304E+000  0.35994479E-002 -0.97414757E-003  0.37289393E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48955859E+000  0.51027445E+000  0.99983304E+000 -0.20715863E-001
  0.12295000E+002  0.99983304E+000  0.34032745E-002 -0.15241562E-002  0.37289850E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.48990098E+000  0.50993206E+000  0.99983304E+000 -0.20031087E-001
  0.12297500E+002  0.99983304E+000  0.31236238E-002 -0.20368029E-002  0.37290202E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49024348E+000  0.50958956E+000  0.99983304E+000 -0.19346075E-001
  0.12300000E+002  0.99983304E+000  0.27673510E-002 -0.24995090E-002  0.37290450E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49058610E+000  0.50924694E+000  0.99983304E+000 -0.18660839E-001
  0.12302500E+002  0.99983304E+000  0.23431920E-002 -0.29009196E-002  0.37290594E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49092883E+000  0.50890422E+000  0.99983304E+000 -0.17975391E-001
  0.12305000E+002  0.99983304E+000  0.18615495E-002 -0.32311835E-002  0.37290633E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49127165E+000  0.50856139E+000  0.99983304E+000 -0.17289746E-001
  0.12307500E+002  0.99983304E+000  0.13342374E-002 -0.34821942E-002  0.37290570E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49161456E+000  0.50821848E+000  0.99983304E+000 -0.16603915E-001
  0.12310000E+002  0.99983304E+000  0.77419147E-003 -0.36477897E-002  0.37290404E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49195756E+000  0.50787548E+000  0.99983304E+000 -0.15917913E-001
  0.12312500E+002  0.99983304E+000  0.19515169E-003 -0.37239035E-002  0.37290135E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49230064E+000  0.50753240E+000  0.99983304E+000 -0.15231753E-001
  0.12315000E+002  0.99983304E+000 -0.38867491E-003 -0.37086651E-002  0.37289764E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49264380E+000  0.50718925E+000  0.99983304E+000 -0.14545450E-001
  0.12317500E+002  0.99983304E+000 -0.96296294E-003 -0.36024457E-002  0.37289292E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49298701E+000  0.50684603E+000  0.99983304E+000 -0.13859017E-001
  0.12320000E+002  0.99983304E+000 -0.15136202E-002 -0.34078496E-002  0.37288718E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49333029E+000  0.50650276E+000  0.99983304E+000 -0.13172470E-001
  0.12322500E+002  0.99983304E+000 -0.20271339E-002 -0.31296502E-002  0.37288044E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49367361E+000  0.50615943E+000  0.99983304E+000 -0.12485822E-001
  0.12325000E+002  0.99983304E+000 -0.24909021E-002 -0.27746732E-002  0.37287269E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49401698E+000  0.50581607E+000  0.99983304E+000 -0.11799089E-001
  0.12327500E+002  0.99983304E+000 -0.28935433E-002 -0.23516292E-002  0.37286395E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49436038E+000  0.50547266E+000  0.99983304E+000 -0.11112285E-001
  0.12330000E+002  0.99983304E+000 -0.32251760E-002 -0.18708998E-002  0.37285421E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49470381E+000  0.50512923E+000  0.99983304E+000 -0.10425427E-001
  0.12332500E+002  0.99983304E+000 -0.34776616E-002 -0.13442829E-002  0.37284349E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49504726E+000  0.50478579E+000  0.99983304E+000 -0.97385283E-002
  0.12335000E+002  0.99983304E+000 -0.36448037E-002 -0.78470347E-003  0.37283178E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49539072E+000  0.50444232E+000  0.99983304E+000 -0.90516060E-002
  0.12337500E+002  0.99983304E+000 -0.37225010E-002 -0.20589561E-003  0.37281908E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49573418E+000  0.50409886E+000  0.99983304E+000 -0.83646752E-002
  0.12340000E+002  0.99983304E+000 -0.37088480E-002  0.37793403E-003  0.37280542E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49607765E+000  0.50375540E+000  0.99983304E+000 -0.76777517E-002
  0.12342500E+002  0.99983304E+000 -0.36041816E-002  0.95245533E-003  0.37279078E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49642110E+000  0.50341195E+000  0.99983304E+000 -0.69908516E-002
  0.12345000E+002  0.99983304E+000 -0.34110733E-002  0.15035665E-002  0.37277517E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49676453E+000  0.50306852E+000  0.99983304E+000 -0.63039909E-002
  0.12347500E+002  0.99983304E+000 -0.31342656E-002  0.20177405E-002  0.37275861E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49710793E+000  0.50272511E+000  0.99983304E+000 -0.56171856E-002
  0.12350000E+002  0.99983304E+000 -0.27805566E-002  0.24823571E-002  0.37274108E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49745130E+000  0.50238175E+000  0.99983304E+000 -0.49304521E-002
  0.12352500E+002  0.99983304E+000 -0.23586320E-002  0.28860126E-002  0.37272260E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49779462E+000  0.50203842E+000  0.99983304E+000 -0.42438066E-002
  0.12355000E+002  0.99983304E+000 -0.18788527E-002  0.32188007E-002  0.37270317E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49813789E+000  0.50169515E+000  0.99983304E+000 -0.35572653E-002
  0.12357500E+002  0.99983304E+000 -0.13529999E-002  0.34725549E-002  0.37268279E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49848110E+000  0.50135194E+000  0.99983304E+000 -0.28708448E-002
  0.12360000E+002  0.99983304E+000 -0.79398623E-003  0.36410498E-002  0.37266147E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49882424E+000  0.50100880E+000  0.99983304E+000 -0.21845614E-002
  0.12362500E+002  0.99983304E+000 -0.21553806E-003  0.37201535E-002  0.37263922E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49916731E+000  0.50066574E+000  0.99983304E+000 -0.14984315E-002
  0.12365000E+002  0.99983304E+000  0.36814120E-003  0.37079296E-002  0.37261602E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49951029E+000  0.50032276E+000  0.99983304E+000 -0.81247146E-003
  0.12367500E+002  0.99983304E+000  0.94272008E-003  0.36046846E-002  0.37259190E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.49985317E+000  0.49997987E+000  0.99983304E+000 -0.12669775E-003
  0.12370000E+002  0.99983304E+000  0.14940911E-002  0.34129602E-002  0.37256684E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50019596E+000  0.49963708E+000  0.99983304E+000  0.55887328E-003
  0.12372500E+002  0.99983304E+000  0.20087174E-002  0.31374710E-002  0.37254087E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50053863E+000  0.49929441E+000  0.99983304E+000  0.12442253E-002
  0.12375000E+002  0.99983304E+000  0.24739650E-002  0.27849888E-002  0.37251396E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50088119E+000  0.49895185E+000  0.99983304E+000  0.19293421E-002
  0.12377500E+002  0.99983304E+000  0.28784135E-002  0.23641761E-002  0.37248614E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50122363E+000  0.49860942E+000  0.99983304E+000  0.26142074E-002
  0.12380000E+002  0.99983304E+000  0.32121364E-002  0.18853732E-002  0.37245741E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50156592E+000  0.49826712E+000  0.99983304E+000  0.32988051E-002
  0.12382500E+002  0.99983304E+000  0.34669449E-002  0.13603442E-002  0.37242776E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50190808E+000  0.49792496E+000  0.99983304E+000  0.39831192E-002
  0.12385000E+002  0.99983304E+000  0.36365893E-002  0.80198826E-003  0.37239719E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50225009E+000  0.49758295E+000  0.99983304E+000  0.46671338E-002
  0.12387500E+002  0.99983304E+000  0.37169123E-002  0.22402190E-003  0.37236572E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50259194E+000  0.49724110E+000  0.99983304E+000  0.53508331E-002
  0.12390000E+002  0.99983304E+000  0.37059511E-002 -0.35935735E-003  0.37233334E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50293362E+000  0.49689942E+000  0.99983304E+000  0.60342014E-002
  0.12392500E+002  0.99983304E+000  0.36039857E-002 -0.93382012E-003  0.37230005E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50327513E+000  0.49655791E+000  0.99983304E+000  0.67172231E-002
  0.12395000E+002  0.99983304E+000  0.34135316E-002 -0.14852573E-002  0.37226586E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50361646E+000  0.49621658E+000  0.99983304E+000  0.73998831E-002
  0.12397500E+002  0.99983304E+000  0.31392783E-002 -0.20001266E-002  0.37223077E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50395760E+000  0.49587544E+000  0.99983304E+000  0.80821659E-002
  0.12400000E+002  0.99983304E+000  0.27879735E-002 -0.24657856E-002  0.37219477E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50429855E+000  0.49553449E+000  0.99983304E+000  0.87640567E-002
  0.12402500E+002  0.99983304E+000  0.23682578E-002 -0.28708019E-002  0.37215788E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50463929E+000  0.49519375E+000  0.99983304E+000  0.94455406E-002
  0.12405000E+002  0.99983304E+000  0.18904514E-002 -0.32052347E-002  0.37212008E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50497982E+000  0.49485322E+000  0.99983304E+000  0.10126603E-001
  0.12407500E+002  0.99983304E+000  0.13663011E-002 -0.34608781E-002  0.37208139E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50532014E+000  0.49451291E+000  0.99983304E+000  0.10807230E-001
  0.12410000E+002  0.99983304E+000  0.80869102E-003 -0.36314637E-002  0.37204180E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50566022E+000  0.49417282E+000  0.99983304E+000  0.11487406E-001
  0.12412500E+002  0.99983304E+000  0.23132614E-003 -0.37128137E-002  0.37200131E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50600008E+000  0.49383296E+000  0.99983304E+000  0.12167118E-001
  0.12415000E+002  0.99983304E+000 -0.35160485E-003 -0.37029438E-002  0.37195992E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50633970E+000  0.49349334E+000  0.99983304E+000  0.12846353E-001
  0.12417500E+002  0.99983304E+000 -0.92577823E-003 -0.36021116E-002  0.37191764E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50667907E+000  0.49315397E+000  0.99983304E+000  0.13525097E-001
  0.12420000E+002  0.99983304E+000 -0.14770874E-002 -0.34128103E-002  0.37187446E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50701819E+000  0.49281485E+000  0.99983304E+000  0.14203336E-001
  0.12422500E+002  0.99983304E+000 -0.19919896E-002 -0.31397071E-002  0.37183038E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50735705E+000  0.49247599E+000  0.99983304E+000  0.14881058E-001
  0.12425000E+002  0.99983304E+000 -0.24578388E-002 -0.27895281E-002  0.37178540E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50769565E+000  0.49213740E+000  0.99983304E+000  0.15558250E-001
  0.12427500E+002  0.99983304E+000 -0.28631965E-002 -0.23708930E-002  0.37173953E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50803397E+000  0.49179907E+000  0.99983304E+000  0.16234900E-001
  0.12430000E+002  0.99983304E+000 -0.31981128E-002 -0.18941026E-002  0.37169275E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50837202E+000  0.49146102E+000  0.99983304E+000  0.16910995E-001
  0.12432500E+002  0.99983304E+000 -0.34543710E-002 -0.13708857E-002  0.37164508E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50870978E+000  0.49112326E+000  0.99983304E+000  0.17586525E-001
  0.12435000E+002  0.99983304E+000 -0.36256889E-002 -0.81411053E-003  0.37159650E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50904726E+000  0.49078578E+000  0.99983304E+000  0.18261476E-001
  0.12437500E+002  0.99983304E+000 -0.37078738E-002 -0.23746790E-003  0.37154702E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50938444E+000  0.49044860E+000  0.99983304E+000  0.18935840E-001
  0.12440000E+002  0.99983304E+000 -0.36989246E-002  0.34486524E-003  0.37149664E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.50972132E+000  0.49011172E+000  0.99983304E+000  0.19609603E-001
  0.12442500E+002  0.99983304E+000 -0.35990812E-002  0.91857460E-003  0.37144535E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51005790E+000  0.48977514E+000  0.99983304E+000  0.20282757E-001
  0.12445000E+002  0.99983304E+000 -0.34108180E-002  0.14695606E-002  0.37139315E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51039417E+000  0.48943888E+000  0.99983304E+000  0.20955290E-001
  0.12447500E+002  0.99983304E+000 -0.31387827E-002  0.19842848E-002  0.37134005E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51073012E+000  0.48910292E+000  0.99983304E+000  0.21627194E-001
  0.12450000E+002  0.99983304E+000 -0.27896820E-002  0.24501033E-002  0.37128604E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51106575E+000  0.48876729E+000  0.99983304E+000  0.22298458E-001
  0.12452500E+002  0.99983304E+000 -0.23721159E-002  0.28555770E-002  0.37123111E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51140106E+000  0.48843199E+000  0.99983304E+000  0.22969073E-001
  0.12455000E+002  0.99983304E+000 -0.18963661E-002  0.31907529E-002  0.37117528E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51173604E+000  0.48809701E+000  0.99983304E+000  0.23639030E-001
  0.12457500E+002  0.99983304E+000 -0.13741427E-002  0.34474088E-002  0.37111852E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51207068E+000  0.48776236E+000  0.99983304E+000  0.24308321E-001
  0.12460000E+002  0.99983304E+000 -0.81829636E-003  0.36192550E-002  0.37106085E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51240499E+000  0.48742805E+000  0.99983304E+000  0.24976938E-001
  0.12462500E+002  0.99983304E+000 -0.24250128E-003  0.37020887E-002  0.37100226E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51273896E+000  0.48709409E+000  0.99983304E+000  0.25644872E-001
  0.12465000E+002  0.99983304E+000  0.33908071E-003  0.36938972E-002  0.37094275E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51307258E+000  0.48676046E+000  0.99983304E+000  0.26312117E-001
  0.12467500E+002  0.99983304E+000  0.91214885E-003  0.35949066E-002  0.37088232E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51340585E+000  0.48642719E+000  0.99983304E+000  0.26978665E-001
  0.12470000E+002  0.99983304E+000  0.14626152E-002  0.34075761E-002  0.37082095E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51373878E+000  0.48609427E+000  0.99983304E+000  0.27644509E-001
  0.12472500E+002  0.99983304E+000  0.19769512E-002  0.31365368E-002  0.37075867E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51407134E+000  0.48576170E+000  0.99983304E+000  0.28309643E-001
  0.12475000E+002  0.99983304E+000  0.24425203E-002  0.27884774E-002  0.37069545E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51440355E+000  0.48542949E+000  0.99983304E+000  0.28974060E-001
  0.12477500E+002  0.99983304E+000  0.28478887E-002  0.23719793E-002  0.37063130E-002  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.51473540E+000  0.48509764E+000  0.99983304E+000  0.29637755E-001
